budget,vote_average,vote_count,runtime,status,revenue,com_website,title_len,is_in_collection,en_language,fr_language,hi_language,es_language,ja_language,ru_language,it_language,ko_language,ta_language,zh_language,genre_10749,genre_18,genre_35,genre_53,genre_80,year,month
36000000,6.1,946,134.0,1,160000000,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,7
1,7.6,481,115.0,1,5,0,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1955,9
12000000,7.2,2530,86.0,1,78756177,0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,2
4800000,7.5,1694,121.0,1,79384880,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,9
35000000,7.8,3346,138.0,1,126216940,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1997,9
5600000,7.0,101,138.0,1,29950000,0,104,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1965,6
10000000,6.2,1151,89.0,1,26488734,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,10
1738125,7.0,63,120.0,1,1750301,0,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1991,8
2500000,5.8,84,90.0,1,107559,0,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2008,10
55000000,6.8,3787,121.0,1,203427584,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,10
250000000,7.4,18070,147.0,1,1153296293,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,4
25000000,6.6,284,100.0,1,129115,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10
30000000,6.5,1385,83.0,1,51132598,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,3
85000000,6.7,4820,122.0,1,311312624,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,6
87000000,7.0,582,141.0,1,148336445,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,7
28000000,5.4,83,74.0,1,3983912,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,12
26000000,6.7,3124,95.0,1,90574188,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,9
6500000,6.6,111,96.0,1,1548955,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2004,7
220000,6.7,739,81.0,1,2040920,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992,4
5000000,5.5,247,109.0,1,16554699,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,10
55000000,5.7,371,117.0,1,31987563,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1
8500000,5.9,484,99.0,1,9747,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,3
3000000,6.3,231,95.0,1,14418922,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1984,11
1000000,6.3,35,92.0,1,464000,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,4
32000000,6.6,2839,97.0,1,173398518,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,9
24000000,6.8,2464,102.0,1,155721132,0,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,12
25000000,8.7,18979,142.0,1,28341469,0,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1994,9
2000000,6.8,1274,101.0,1,13831503,0,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,11
110000,7.7,6,110.0,1,190000,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,10
15000000,7.3,3082,124.0,1,85306374,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2005,10
20500000,4.4,838,99.0,1,87987055,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1983,3
7445000,6.3,43,135.0,1,12805400,0,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,5
47000000,5.6,317,125.0,1,15691192,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990,12
15000000,5.7,463,92.0,1,66000000,0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,6
75000000,6.8,3510,126.0,1,180557550,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,11
61000000,7.9,14301,149.0,1,369330363,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
56000000,6.0,114,214.0,1,12923936,0,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,2
8000000,7.0,238,129.0,1,18124262,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,5
179554,7.0,127,89.0,1,311470,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2
4300000,7.1,3466,180.0,1,10165694,0,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,9
12806000,7.6,634,125.0,1,38535221,0,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2004,3
75000000,6.0,5018,90.0,1,367275019,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,9
55000000,5.6,399,96.0,1,6632383,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,4
312000,6.6,30,102.0,1,1281176,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1999,11
98000000,6.3,5244,130.0,1,443280904,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,4
30000000,5.5,367,106.0,1,24048000,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,4
3000000,4.5,598,87.0,1,15938065,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,8
17000000,5.7,286,111.0,1,42487325,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,11
60000000,7.1,5475,96.0,1,240797623,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,7
65000000,5.9,2849,123.0,1,128905366,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,8
3000000,7.7,2328,106.0,1,104945305,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1967,12
70000000,6.3,3221,88.0,1,160112671,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
60000000,6.1,2220,105.0,1,135511030,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
20000000,7.2,623,103.0,1,50012507,0,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995,11
50000000,6.7,1115,140.0,1,25035950,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6
15400000,7.2,1034,123.0,1,25762027,0,18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2012,5
8000000,6.4,165,99.0,1,908847,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,7
1000000,7.6,530,135.0,1,24444121,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1996,8
10000000,5.5,1634,102.0,1,159313561,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007,8
30000000,6.5,2208,97.0,1,43763247,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,11
80000000,5.7,649,80.0,1,203509374,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,12
14000000,6.1,274,91.0,1,39673161,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,12
60000000,6.4,2953,108.0,1,256697520,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004,7
30000000,5.2,1060,89.0,1,64626786,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,12
5500000,6.6,566,107.0,1,5483299,0,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,1
24000000,6.0,224,87.0,1,16290976,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,7
13000000,6.5,972,113.0,1,131706809,0,19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2001,12
15000000,6.1,1460,98.0,1,61788393,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,11
2700000,6.4,284,93.0,1,3500000,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,11
55000000,5.3,139,100.0,1,11466088,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,9
40000000,6.1,1021,91.0,1,22044277,0,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012,7
34000000,5.3,132,108.0,1,19693891,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,8
35000000,7.5,3151,127.0,1,124909762,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1997,2
90000000,5.7,1701,96.0,1,113493481,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,6
10000000,6.7,257,108.0,1,96542059,0,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,2
27000000,4.8,722,89.0,1,85564310,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,8
38000000,6.3,222,129.0,1,10300000,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,2
7000000,6.0,58,114.0,1,3646994,0,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2001,3
200000000,6.1,4555,114.0,1,252442974,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,5
1,5.2,148,90.0,1,1378,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,3
23000000,6.5,1535,92.0,1,76488889,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,11
2000000,5.9,462,95.0,1,45431,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8
7400000,7.6,79,172.0,1,1300000,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,5
20000000,6.9,3611,123.0,1,77912251,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,7
140000000,5.9,2539,133.0,1,431971116,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,11
5000000,6.9,351,99.0,1,17872796,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2009,9
2159280,7.3,685,82.0,1,15298355,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,10
10000000,3.6,14,79.0,1,2154696,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1981,12
35000000,6.0,665,100.0,1,117000198,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009,1
70000000,6.6,4978,104.0,1,223241637,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2008,9
1000000,6.9,1522,94.0,1,14575193,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,11
40000000,6.4,1281,101.0,1,106407672,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2008,4
33000000,8.0,8149,116.0,1,269958228,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2008,9
9000000,6.3,68,97.0,1,2955039,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2007,1
65000000,7.5,2117,95.0,1,135076090,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11
4000000,7.7,1432,93.0,1,22490039,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,9
30000000,5.3,210,117.0,1,251495,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,5
4437508,7.5,215,151.0,1,2804874,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2012,9
10000000,6.0,116,127.0,1,303877,0,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,12
1500000,6.1,628,100.0,1,373967,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,10
21000000,6.4,192,110.0,1,12136938,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,10
500000,6.0,115,92.0,1,745327,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,4
60000000,7.7,2808,102.0,1,76249438,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8
662141,6.5,25,98.0,1,1606624,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943,9
5500000,6.6,1504,130.0,1,141195658,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,11
15000000,8.0,2597,184.0,1,50000000,0,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1978,9
270000,6.7,174,79.0,1,1450000,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960,6
30000000,6.2,3718,108.0,1,287553595,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,10
10500000,5.1,200,99.0,1,100659,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7
13000000,5.9,468,89.0,1,45300000,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,6
447524,4.7,167,101.0,1,771317,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,8
33000000,6.3,1064,107.0,1,104155843,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,8
700000,6.8,113,87.0,1,4116395,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1985,7
10000000,6.6,590,106.0,1,85300000,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,6
3200000,7.8,932,127.0,1,16217773,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1967,6
18000000,6.1,355,94.0,1,25312387,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,7
12000000,6.3,618,100.0,1,35485056,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012,9
125000,7.8,1029,101.0,1,8708932,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2002,12
13500000,7.1,392,107.0,1,29027914,0,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2002,2
15000000,6.0,1546,97.0,1,37930465,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,7
80000000,6.4,5518,96.0,1,1031552585,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6
16000000,6.3,619,117.0,1,5867686,0,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,3
55000000,5.9,569,91.0,1,110000000,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,10
1800000,6.9,792,93.0,1,21107746,0,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012,6
130000,5.5,791,79.0,1,54667954,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004,6
25000000,7.4,2344,132.0,1,115922175,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,8
40000000,5.8,95,144.0,1,9243140,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1990,11
15000000,6.7,416,102.0,1,19853892,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,12
90000000,6.7,5052,96.0,1,484635760,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,3
45000000,5.5,776,131.0,1,20350754,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995,9
121000,7.8,277,74.0,1,1500000,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1923,1
10000000,6.5,305,93.0,1,26330482,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,1
65000000,6.3,4159,95.0,1,211780824,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,4
56000000,6.1,2320,95.0,1,198636868,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2005,4
30000000,5.5,1122,100.0,1,27437881,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,3
2400000,5.4,503,90.0,1,88273,0,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,8
24000000,6.5,203,115.0,1,36609995,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,7
81000000,7.6,13118,129.0,1,414351546,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,12
23400000,5.7,80,174.0,1,67000000,0,17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,11
25000000,5.9,339,105.0,1,36351350,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2005,2
8000000,7.3,253,101.0,1,41400000,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,1
75000000,6.8,5559,99.0,1,196482882,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,2
6500000,6.7,9,100.0,1,2025032,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2005,10
500000,6.5,394,93.0,1,150277,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2002,1
3500000,4.3,208,89.0,1,2341309,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,4
12000000,7.6,133,132.0,1,10652498,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2009,4
9100000,7.0,220,162.0,1,37707444,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2007,7
52000000,5.9,2497,125.0,1,216485654,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,10
5000000,7.5,2467,101.0,1,43884652,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,5
200000000,6.8,16163,124.0,1,623933331,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,4
42000000,7.0,857,145.0,1,7959291,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1995,10
3500000,6.6,1115,106.0,1,34705850,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,9
6600000,6.1,156,112.0,1,37710610,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,6
180000,7.9,369,89.0,1,925402,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1997,1
35000000,7.3,2588,130.0,1,47756590,0,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,12
35000000,6.3,1601,91.0,1,31083599,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,8
1300000,8.2,8173,114.0,1,28262574,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1976,9
1500000,6.2,109,111.0,1,712294,0,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2005,3
12400000,6.6,1030,125.0,1,17133446,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2019,12
60000000,7.2,3452,96.0,1,137587063,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,2
5000000,6.6,538,102.0,1,16174377,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2008,1
10000000,6.2,2018,118.0,1,167184112,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,3
200000,5.1,518,98.0,1,17834867,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
3000000,7.1,1267,82.0,1,10012022,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003,6
4000000,7.4,312,108.0,1,11000000,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1967,10
107000000,6.8,1211,157.0,1,87713825,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2001,10
28000000,6.4,1676,105.0,1,134402450,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,10
1000000,5.8,78,88.0,1,1296971,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009,7
5000000,7.3,1965,89.0,1,5224938,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,1
30000000,6.6,336,92.0,1,46372519,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,7
1800000,7.8,1971,125.0,1,46665856,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1975,9
30000000,6.8,3336,122.0,1,34441873,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,9
12000000,7.9,6187,123.0,1,87100449,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,4
11000000,6.9,522,107.0,1,49797148,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1989,2
90000000,5.6,965,93.0,1,102000000,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,10
12000000,5.7,713,98.0,1,56309766,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2008,1
7000000,7.2,3008,119.0,1,85182160,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1979,6
200000000,7.1,10868,127.0,1,783766341,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,6
8000000,6.4,1028,95.0,1,34694,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,2
950000,6.4,43,76.0,1,1500000,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,8
150000000,6.0,5637,113.0,1,245527149,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012,9
8000000,6.6,108,95.0,1,60641,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2007,2
100000,7.4,267,111.0,1,10178331,0,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,9
13000000,6.7,620,107.0,1,44726644,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,2
13000000,5.4,7,118.0,1,24441725,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1975,12
12500000,5.6,552,107.0,1,1353868,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,9
80000000,6.3,1056,93.0,1,68514844,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,11
32000000,6.1,563,102.0,1,42045846,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,8
12500000,7.6,1842,120.0,1,12281551,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,9
5000000,6.0,58,100.0,1,117463,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1989,9
500000,5.5,64,97.0,1,17000000,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,8
5000000,6.5,193,111.0,1,34251525,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1975,3
70000000,4.4,250,91.0,1,19924033,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,9
8300000,7.0,175,107.0,1,25037390,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999,11
9000000,6.9,562,96.0,1,46236000,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,12
25000000,5.6,1484,97.0,1,70442940,0,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2008,8
13800000,6.8,883,119.0,1,52293982,0,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1986,7
4600000,7.6,165,186.0,1,25000000,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013,12
55000000,5.3,479,119.0,1,65784503,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,10
30000000,6.6,695,125.0,1,134212055,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,9
112,5.9,359,112.0,1,587615,0,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,2
22000000,7.2,509,175.0,1,50750000,0,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1977,6
6000000,7.9,2611,130.0,1,30000000,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1974,6
6000000,6.9,85,108.0,1,3770657,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,10
1000000,5.8,47,78.0,1,10018,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006,4
1200000,7.1,506,99.0,1,7000000,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1955,3
250000,5.8,21,71.0,1,245000,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2005,1
40000000,5.4,1831,95.0,1,91627228,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,7
9000000,7.3,13855,117.0,1,278454358,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,11
25000000,7.4,1031,113.0,1,25965144,0,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1990,2
3500000,7.1,555,116.0,1,12600000,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1972,4
90,6.3,104,91.0,1,1410778,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2005,9
20000000,5.5,131,84.0,1,16605763,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,3
11000000,6.4,728,95.0,1,72778712,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,9
25000000,5.6,94,95.0,1,1614266,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,1
6500000,6.8,284,113.0,1,1595417,0,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2009,11
13000000,5.5,69,100.0,1,8475466,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1986,4
32000000,5.9,208,108.0,1,5914908,0,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,8
10000000,6.0,408,96.0,1,47410000,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,9
12000000,6.7,502,109.0,1,22741061,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,10
10000000,7.3,2785,113.0,1,91354215,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,4
5000000,5.2,713,86.0,1,25562924,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,7
42000000,6.5,1695,129.0,1,73866088,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,6
5579750,5.2,218,96.0,1,8927600,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2012,11
4900000,7.2,1830,97.0,1,6102076,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,2
53000000,7.2,1167,116.0,1,157387195,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,12
