,budget,vote_average,vote_count,runtime,status,revenue,id_collection,id_genres,id_production_companies,id_keywords,id_countries,id_lan,com_website,title_len,pop_words,is_in_collection,en_language,fr_language,hi_language,es_language,ja_language,ru_language,it_language,ko_language,ta_language,zh_language,genre_ 10402,genre_ 10749,genre_ 10751,genre_ 10752,genre_ 10770,genre_ 12,genre_ 14,genre_ 16,genre_ 18,genre_ 27,genre_ 28,genre_ 35,genre_ 36,genre_ 37,genre_ 53,genre_ 80,genre_ 878,genre_ 9648,genre_ 99,genre_10402,genre_10749,genre_10751,genre_10752,genre_10770,genre_12,genre_14,genre_16,genre_18,genre_27,genre_28,genre_35,genre_36,genre_37,genre_53,genre_80,genre_878,genre_9648,genre_99,genre_<NA>,year,month
3792,80000000,6.3,1002,128.0,Released,162944923,,"80, 53","932, 33, 694, 10163, 11581, 20194","242, 407, 409, 434, 441, 836, 1812, 9748, 9826, 15053, 15155, 174375","'FR', 'DE', 'GB', 'US'","'fr', 'en', 'pt'",0,15,"['after', 'an', 'at', 'united', 'plans', 'of', 'an', 'an', 'american', 'secret', 'agent', 'is', 'sent', 'to']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005.0,8.0
3793,72500000,6.4,1120,107.0,Released,162966177,,35,"7295, 5, 10105, 748, 34, 20475, 145441","830, 5922, 6157, 9848, 14735, 15086, 15160, 161630, 161635, 161643, 161647, 161652, 179430, 179431",'US','en',0,43,"['the', 'man', 'on', 'four', 'is', 'one', 'of', 'the', 'greatest', 'in', 'a', 'american', 'has', 'everything', 'a', 'could', 'a', 'a', 'hot', 'wife', 'and', 'all', 'the', 'he', 'can', 'but', 'an', 'unexpected', 'when', ""he's"", 'by', 'and', 'to', 'a']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2006.0,4.0
3794,60000000,5.3,2470,91.0,Released,163403799,,"53, 878","444, 158, 12236, 2320, 25","3352, 5096, 6711, 14798, 187291","'US', 'IN', 'FR'","'en', 'fr'",0,13,"['when', 'a', 'deadly', 'virus', 'threatens', 'to', 'out', 'the', 'united', 'teacher', 'and', 'his', 'wife', 'from', 'into', 'the', 'in', 'a', 'fight', 'to', 'discover', 'the', 'is', 'it', 'the', 'of', 'some', 'military', '--', 'or', 'something', 'even', 'more']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2008.0,11.0
3795,30000000,6.6,603,84.0,Released,163649270,34055,"12, 14, 16, 878, 10751","4570, 76467, 76469, 89163, 12288, 5372, 143374, 12653, 9149, 12655, 3034, 13070, 3592","270, 530, 3754, 4238, 4295, 11451, 41645, 157524, 210024, 256428","'JP', 'US'","'ja', 'en'",0,25,"['must', 'put', 'his', 'to', 'the', 'when', 'he', 'attempts', 'to', 'save', 'the', 'world', 'from', 'the', 'the', 'into', 'after', 'the', 'of', 'by', 'one', 'of', 'the', 'that', 'the', 'of', 'and', 'will', 'have', 'what', 'it', 'takes', 'to', 'save', 'the']",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,7.0
3796,25000000,6.8,2725,110.0,Released,163670000,,"18, 10749","32157, 4, 2363, 2201, 2364, 10263","4702, 12094, 12095, 14570, 15291, 33471, 33472, 68820, 156296, 170749, 179431",'US','en',0,13,"['corporate', 'expert', 'spends', 'his', 'life', 'in', 'and', 'but', 'just', 'as', 'about', 'to', 'reach', 'a', 'of', 'ten', 'million', 'he', 'meets', 'a', 'woman', 'who', 'causes', 'him', 'to', 'his', 'life.']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2009.0,5.0
3797,150000000,6.2,8690,114.0,Released,163712074,,"878, 28, 12","420, 33, 7505, 11533","242, 1809, 9715, 9717, 10562, 10718, 10834, 14760, 160977, 162365, 163074, 180547, 200918, 202816, 236231, 265894, 269233","'BR', 'CA', 'US'","'pt', 'es', 'en'",0,19,"['scientist', 'the', 'planet', 'for', 'an', 'to', 'the', 'force', 'of', 'within', 'the', 'but', 'when', 'the', 'military', 'who', 'dream', 'of', 'his', 'powers', 'force', 'him', 'back', 'to', 'he', 'finds', 'himself', 'coming', 'face', 'to', 'face', 'with', 'a', 'deadly']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2008.0,12.0
3798,90000000,6.5,1950,95.0,Released,164170327,,"12, 10751, 14, 18","4, 862","380, 970, 2710, 10235, 14768, 156282, 180724, 189094, 195269, 246466",'US','en',0,25,"['upon', 'into', 'the', 'estate', 'with', 'their', 'mother,', 'brothers', 'and', 'along', 'with', 'their', 'sister', 'find', 'themselves', 'into', 'an', 'world', 'full', 'of', 'and', 'other']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008.0,2.0
3799,60000000,5.8,1592,92.0,Released,164433867,228887,"35, 10751","497, 1302","271, 3836, 4590, 5905, 10103, 156052, 193237, 194287, 197692, 206100, 215568, 240119",'US','en',0,14,"['two', 'men', 'get', 'off', 'and', 'have', 'to', 'become', 'when', 'they', ""can't"", 'find', 'which', 'them', 'to', 'their', 'own']",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2003.0,9.0
3800,115000000,6.3,3887,114.0,Released,164989338,393379,"28, 12, 18","16314, 33, 10338","616, 2343, 2660, 3205, 11024, 169341, 191731, 211392, 238343",'US','en',0,26,"['as', 'two', 'evil', 'to', 'the', 'two', 'the', 'who', 'white', 'in', 'in', 'and', 'the', 'and', 'his', 'out', 'to', 'stop', 'them.']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016.0,6.0
3801,37000000,6.9,3750,115.0,Released,165335153,107674,"35, 10751, 10749","65559, 2, 26423","818, 1158, 5515, 6270, 7376, 9920, 13130, 15402, 171556, 191027, 246466",'US','en',0,20,"['a', 'but', 'very', 'girl', 'being', 'raised', 'by', 'a', 'single', 'mom', 'discovers', 'that', 'she', 'is', 'the', 'princess', 'of', 'a', 'small', 'country', 'because', 'of', 'the', 'death', 'of', 'her', 'father,', 'unknown', 'to', 'her,', 'was', 'the', 'prince', 'of', 'she', 'must', 'make', 'a', 'between', 'the', 'life', 'of', 'a', 'san', 'teen', 'or', 'up', 'to', 'the']",1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2001.0,3.0
3802,44000000,7.6,2240,147.0,Released,165615285,,"80, 18, 53","278, 11407, 174","516, 625, 739, 1499, 1522, 2400, 3012, 5319, 6148, 14857, 208349",'US','en',0,8,"['two', 'seek', 'revenge', 'on', 'the', 'state', 'who', 'during', 'their', 'stay', 'at', 'a', 'prison', 'them.', 'a', 'takes', 'place', 'to', 'him', 'for', 'the']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1996.0,10.0
3803,10000000,6.2,2018,118.0,Released,167184112,228446,"27, 9648, 53","11341, 3172, 34, 33","2723, 2849, 3358, 9675, 13153, 208611",'US','en',0,23,"['and', 'her', 'team', 'travel', 'to', 'five', 'to', 'investigate', 'a', 'of', 'a', 'soon', 'when', 'realizes', 'that', 'the', 'house', 'he', 'lives', 'in', 'was', 'her', 'old', 'home.']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2018.0,3.0
3804,20000000,6.3,2540,92.0,Released,167722310,,35,"19354, 25, 2932","240, 271, 974, 2283, 2920, 3429, 4183, 6075, 6269, 8679, 9673, 11014, 11672, 12988, 179430, 179431, 188086","'DE', 'US'","'en', 'de'",0,32,"['when', 'white', 'the', 'owner', 'of', 'a', 'makes', 'a', 'move', 'to', 'take', 'over', 'the', 'struggling', 'local', 'run', 'by', ""there's"", 'only', 'one', 'way', 'for', 'to', 'fight', 'by', 'a', 'and', 'and', 'his', 'team', 'of', 'a', 'battle', 'in', 'which', 'the', 'takes', 'all.']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004.0,6.0
3805,100000000,6.5,2575,98.0,Released,167805466,,"28, 53","19776, 1645, 1838, 19777, 25","720, 904, 1559, 6149, 10663, 12530, 13008, 34079, 163228, 229620",'US','en',0,11,"['a', 'is', 'down', 'on', '', 'and', 'proves', 'to', 'be', 'until', 'a', 'veteran', 'and', 'young', 'their', 'lives', 'to', 'try', 'and', 'stop', 'it', 'with', 'a']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2010.0,4.0
3806,120000000,4.4,4767,100.0,Released,167977596,,"28, 12, 878","20478, 7505, 22213, 5374, 28788, 25, 47","3822, 4375, 5086, 7939, 9715, 9717, 155030, 160117, 160130, 191564","'GB', 'DE', 'US'",'en',0,14,"['four', 'young', 'to', 'a', 'dangerous', 'which', 'their', 'form', 'in', 'their', 'lives', 'the', 'team', 'must', 'learn', 'to', 'their', 'new', 'and', 'work', 'together', 'to', 'save', 'earth', 'from', 'a', 'former', 'friend', 'turned']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2015.0,5.0
3807,29000000,7.6,6151,129.0,Released,168841459,,"878, 53, 9648","33, 507, 17031","222, 276, 278, 1353, 4379, 4458, 4565, 11857, 14675, 14779, 15106, 15149, 34117, 162801, 199322, 210608, 272649, 275573",'US',"'en', 'fr'",0,14,"['in', 'the', 'year', 'james', 'to', 'be', 'sent', 'back', 'in', 'time', 'to', 'discover', 'the', 'of', 'a', 'deadly', 'virus', 'that', 'out', 'all', 'of', 'the', 'and', 'forced', 'the', 'into', 'underground', 'but', 'when', 'is', 'sent', 'to', 'instead', 'of', ""he's"", 'and', 'up', 'in', 'a', 'mental', 'there', 'he', 'meets', 'dr.', 'and', 'the', 'son', 'of', 'a', 'famous', 'virus', 'who', 'may', 'hold', 'the', 'key', 'to', 'the', 'mysterious', 'the', 'army', 'of', 'the', 'thought', 'to', 'be', 'for', 'the', 'killer']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995.0,12.0
3808,100000000,7.5,4948,78.0,Released,169327687,178117,"12, 16, 35, 10751, 14","6125, 2","1291, 1421, 2280, 3998, 4152, 5967, 9360, 10600, 11687, 191600, 207745, 213097",'US','en',0,24,"['is', 'a', 'who', 'from', 'a', 'village', 'and', 'to', 'him', 'that', 'his', 'home', 'will', 'be', 'to', 'make', 'for', 'new', 'summer', 'home.', 'tries', 'to', 'and', 'accidentally', 'turns', 'him', 'into', 'a', 'who', 'accidentally', 'ends', 'up', 'in', 'offers', 'to', 'help', 'if', 'he', ""doesn't"", 'destroy', 'his', 'and', 'so', 'they', 'form', 'an', 'unlikely']",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,12.0
3809,150000000,6.9,2055,95.0,Released,169332978,,"16, 35, 10751","2, 6125","83, 391, 1720, 2393, 2964, 4379, 5455, 5457, 6054, 12392, 18031, 18035",'US','en',0,18,"['a', 'brilliant', 'young', 'is', 'on', 'a', 'time', 'to', 'find', 'his', 'mother,', 'who', 'abandoned', 'him', 'in', 'an', 'things', 'take', 'a', 'turn', 'when', 'he', 'meets', 'and', 'his', 'family.']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2007.0,3.0
3810,40000000,5.5,2438,110.0,Released,169837010,96665,35,"12, 33, 1156, 19177","6054, 7312, 9663, 167541",'US','en',0,18,"['years', 'since', 'their', 'first', 'and', 'harry', 'go', 'on', 'a', 'road', 'trip', 'to', 'find', 'newly', 'daughter,', 'who', 'was', 'given', 'up', 'for']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014.0,12.0
3811,80000000,5.4,1232,102.0,Released,169852759,,"35, 10749, 10751","2608, 8000, 46221, 46222","2172, 11477, 12971, 14760, 15148, 15149, 15150, 15151, 179431",'US','en',0,9,"['is', 'one', 'of', 'the', 'at', 'the', 'but', 'since', 'he', 'is', 'more', 'with', 'the', 'than', 'with', 'of', 'his', 'own', 'his', 'love', 'life', 'is', 'when', 'decides', 'that', 'the', 'only', 'way', 'to', 'get', 'a', 'girlfriend', 'is', 'to', 'find', 'a', 'the', 'to', 'keep', 'him', 'from', 'they', 'their', 'secret', 'to', 'and', 'to', 'him', 'the', 'of']",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011.0,6.0
3812,120000000,5.7,1808,78.0,Released,169956806,99727,"10751, 12, 16, 35","5, 14440, 58331, 34","2161, 2639, 6054, 18035",'US','en',0,15,"['an', 'white', 'still', 'lives', 'with', 'his', 'family,', 'the', 'on', 'the', 'east', 'side', 'of', 'more', 'adventures', 'are', 'in', 'as', 'his', 'human', 'brother,', 'and', 'their', 'set', 'out', 'to', 'rescue', 'a']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002.0,7.0
3813,50000000,6.3,898,107.0,Released,170128460,,"18, 10749, 35",14,"931, 1157, 1342, 9673, 217879",'US','en',0,15,"['upon', 'first', 'of', 'a', 'beautiful', 'a', 'and', 'estate', 'lawyer', 'up', 'for']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004.0,10.0
3814,60000000,5.8,1687,101.0,Released,170268750,,"35, 80","7405, 53610, 433, 174, 2932","387, 1228, 1568, 2150, 8015, 155490, 167316, 167715, 167724, 167726, 256361, 265194, 269769",'US',"'en', 'ko'",0,15,"['join', 'david', 'and', 'as', ""they're"", 'for', 'the', 'first', 'time', 'as', 'undercover', 'the', 'new', 'must', 'overcome', 'their', 'to', 'solve', 'an', 'case', 'with', 'help', 'from', 'street', 'and', 'criminal']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004.0,5.0
3815,45000000,5.8,866,110.0,Released,170362582,,"28, 53","2596, 11134, 174","818, 1653, 5572, 9748, 10291, 33556, 159358, 207268, 219404","'PE', 'US'",'en',0,14,"['may', 'is', 'a', 'woman', 'obsessed', 'with', 'getting', 'revenge', 'on', 'the', 'people', 'who', 'murdered', 'her', 'parents', 'when', 'she', 'was', 'still', 'a', 'she', 'hires', 'a', 'expert', 'to', 'kill', 'her', 'when', 'of', 'is', 'assigned', 'to', 'protect', 'one', 'of', 'a', 'deadly', 'game', 'of', 'and']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1994.0,7.0
3816,50000000,5.8,1636,96.0,Released,171269535,,"35, 10749","2608, 12, 879, 5","242, 3452, 6018, 8680, 9468, 9821, 10911, 12547, 15120, 161757, 161762, 161779, 162632",'US','en',0,9,"['when', 'a', 'small-town', 'owner', 'and', 'from', 'his', 'he', 'quickly', 'begins', 'in', 'a', 'different', 'of', 'to', 'the', 'big', 'city,', 'finds', 'himself', 'by', 'all', 'for', 'their', 'of', 'the', 'a', 'as', 'an', 'innocent', 'small-town', 'girl', 'to', 'do', 'an', 'on']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2002.0,6.0
3817,20000000,6.0,977,104.0,Released,171504781,,"18, 10749, 35","10201, 9195, 554","242, 1759, 3266, 3458, 3734, 5626, 9227",'US',"'en', 'es', 'pt'",0,8,"['after', 'being', 'from', 'the', 'moves', 'back', 'to', 'and', 'takes', 'a', 'job', 'in', 'a', 'run', 'by', 'who', 'the', 'art', 'of', 'quickly', 'becomes', 'a', 'with', 'his', 'and', 'his', 'on', 'life', 'and', 'goes', 'for', 'the']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1988.0,7.0
3818,40000000,7.2,9113,122.0,Released,171539887,404609,"53, 28, 80","3528, 23008, 1632","131, 1419, 2405, 2708, 8508, 9663, 172872, 207268",'US',"'en', 'it', 'ru'",0,20,"['john', 'is', 'forced', 'out', 'of', 'by', 'a', 'former', 'looking', 'to', 'control', 'of', 'a', 'international', 'by', 'a', 'to', 'him,', 'travels', 'to', 'and', 'does', 'battle', 'against', 'some', 'of', 'the', 'most', 'dangerous']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017.0,8.0
3819,25000000,7.9,8579,122.0,Released,171627166,,"80, 18, 53","14, 258, 2092, 838","422, 798, 818, 1556, 2149, 2708, 5616, 14819, 18034, 168713, 193021, 207268, 208289, 255356, 259279, 265556",'US',"'en', 'es'",0,22,"['upon', 'dead', 'million', 'and', 'a', 'of', 'in', 'a', 'texas', 'but', 'killer', 'comes', 'looking', 'for', 'with', 'local', 'tom', 'hot', 'on', 'his', 'the', 'of', 'and', 'as', 'the', 'violent', 'of', 'money', 'and']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2007.0,8.0
3820,60000000,6.1,3503,83.0,Released,171757863,,"12, 16, 35, 10751","521, 520, 7","1402, 1701, 2346, 3126, 3640, 4967, 7376, 9713, 13065, 161248",'US','en',0,4,"['a', 'in', 'love', 'with', 'a', 'princess', 'to', 'unlikely', 'when', 'he', 'with', 'a', 'up', 'to', 'in', 'a', 'he', 'ends', 'up', 'under', 'the', 'of', 'a', 'but', ""he's"", 'actually', 'been', 'to', 'fight', 'against', 'a']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998.0,2.0
3821,70000000,5.5,1452,113.0,Released,171844840,,"35, 10749","4403, 33, 7295, 2796","2041, 2587, 6611, 8508, 8728, 9673, 9767, 15160, 18053, 18480, 179430, 179431, 215533",'US','en',0,15,"['four', 'all', 'friends,', 'on', 'a', 'island', 'though', 'one', 'husband', 'and', 'wife', 'are', 'there', 'to', 'work', 'on', 'their', 'the', 'others', 'just', 'want', 'to', 'some', 'in', 'the', 'they', 'soon', 'however,', 'that', 'comes', 'at', 'a', 'in', 'is', 'what', 'out', 'as', 'a', 'turns', 'into', 'an', 'of', 'the', 'many']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009.0,9.0
3822,65000000,5.8,911,104.0,Released,172842355,53159,"14, 35, 10751","2, 889, 12626","65, 1441, 1526, 1991, 2343, 4896, 5153, 9663, 12200, 207317, 269970","'CA', 'US'",'en',0,18,"['better', 'the', 'big', 'guy', 'in', 'red', 'is', 'coming', 'to', 'town', 'once', 'again.', 'this', 'time,', '--', 'also', 'known', 'as', '--', 'finds', 'out', ""there's"", 'an', 'in', 'his', 'him', 'to', 'take', 'on', 'a', 'wife.', 'he', 'has', 'to', 'leave', 'the', 'north', 'to', 'his', 'or', 'be', 'forced', 'to', 'give', 'up', 'his']",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002.0,10.0
3823,30200000,7.0,157,124.0,Released,173000000,,"28, 12, 80, 10752",109465,"478, 1261, 1422, 156117, 208841, 229231","'HK', 'CN'","'my', 'cn', 'zh', 'en', 'th'",0,5,"['chinese', 'take', 'their', 'mission', 'to', 'the', 'following', 'the', 'of', 'innocent', 'by', 'the', 'drug']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016.0,9.0
3824,14000000,7.3,4237,112.0,Released,173046663,2602,"80, 27, 9648","979, 7405","483, 627, 1415, 3335, 6270, 10275, 10714, 10873, 11040, 12339, 12570, 17987, 157344, 157380, 157384, 160612, 177695, 206298, 248579",'US','en',0,6,"['a', 'killer', 'known', 'as', 'begins', 'killing', 'off', 'and', 'as', 'the', 'body', 'begins', 'one', 'girl', 'and', 'her', 'friends', 'find', 'themselves', 'the', 'of', 'horror', 'as', 'they', 'find', 'themselves', 'living', 'in', 'a']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1996.0,12.0
3825,32000000,6.6,2839,97.0,Released,173398518,,"35, 10751, 14","12, 2645","65, 603, 604, 1991, 2393, 2466, 6230, 9840, 13014, 34154, 193048, 207317, 207850, 240119",'US','en',0,3,"['when', 'young', 'falls', 'into', 'on', 'christmas', ""he's"", 'back', 'to', 'the', 'north', 'and', 'raised', 'as', 'a', 'by', 'but', 'as', 'he', 'grows', 'into', 'he', ""can't"", 'the', 'that', 'he', ""doesn't"", 'to', 'visit', 'and', 'find', 'his', 'real', 'a']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2003.0,9.0
3826,50000000,6.1,1906,119.0,Released,173649015,93791,35,"4740, 4, 10105","917, 5996, 41390, 167254, 179430, 185281, 191509, 206075",'US','en',0,33,"['with', 'the', 'behind', 'him,', 'san', 'top', 'returns', 'to', 'take', 'new', 'first', 'news', 'by']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013.0,12.0
3827,10000000,7.9,8768,122.0,Released,173921954,,"35, 10749","591, 592, 4411, 12000, 23446, 25020, 104, 315, 7248","90, 128, 365, 366, 367, 1407, 5600, 5972, 5973, 6025, 156597, 170293","'FR', 'DE'","'fr', 'ru'",0,35,"['at', 'a', 'the', 'yet', 'accidentally', 'discovers', 'a', 'for', 'soon', 'is', 'her', 'days', 'as', 'a', 'and', 'but', 'when', 'she', 'into', 'a', 'will', 'she', 'find', 'the', 'to', 'become', 'the', 'star', 'of', 'her', 'very', 'own', 'love']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2001.0,4.0
3828,30000000,5.8,1704,98.0,Released,173959438,44979,"80, 35","508, 25","1568, 1812, 18118, 160364","'DE', 'US'",'en',0,17,"['when', 'a', 'fbi', 'agent', 'is', 'sent', 'to', 'to', 'protect', 'a', 'beautiful', 'single', 'mother', 'and', 'her', 'son', 'from', 'an', 'he', 'is', 'forced', 'to', 'a', 'southern', 'known', 'as', 'big', 'in', 'order', 'to']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000.0,5.0
3829,35000000,5.8,2718,111.0,Released,173965010,,"35, 80","4403, 37361, 37362, 33","378, 472, 801, 851, 1284, 5424, 6149, 9727, 10594, 191494, 196730, 256593",'US','en',0,14,"['when', 'a', 'learns', 'his', 'identity', 'has', 'been', 'he', 'the', 'road', 'in', 'an', 'attempt', 'to', 'the', '--', 'a', 'trip', 'that', 'puts', 'him', 'in', 'the', 'path', 'of', 'a']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013.0,7.0
3830,175000000,5.5,3260,96.0,Released,174440724,124949,"14, 35, 10751","33, 158, 7295, 159, 333","970, 1850, 2587, 3848, 5905, 6038, 6150, 9649, 10084, 15285, 18165, 18330, 173272, 179431, 210450, 230910",'US','en',0,13,"['whose', 'is', 'to', 'the', 'is', 'by', 'other', 'than', 'when', 'with', 'the', 'to', 'an', 'is', 'he', 'is', 'losing', 'it.']",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007.0,9.0
